feature_id	locus_id	coordinates	feature_type	name	group	group_type	category	fill_colour	stroke_colour	show_label
SRR35809155_ctg370|provirus_1812884_1822384_CDS_0011	SRR35809155_ctg370|provirus_1812884_1822384	4977:5204:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1812884_1822384_CDS_0011	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1812884_1822384_CDS_0012	SRR35809155_ctg370|provirus_1812884_1822384	5204:6364:-1	CDS	portal protein	SRR35809155_ctg370|provirus_1812884_1822384_CDS_0012	conserved	head and packaging	default	default	0
SRR35809155_ctg370|provirus_1812884_1822384_CDS_0013	SRR35809155_ctg370|provirus_1812884_1822384	6570:8996:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1812884_1822384_CDS_0013	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1812884_1822384_CDS_0014	SRR35809155_ctg370|provirus_1812884_1822384	9031:9501:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1812884_1822384_CDS_0014	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0001	SRR35809155_ctg370|provirus_2896115_2935207	1:339:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0001	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0002	SRR35809155_ctg370|provirus_2896115_2935207	336:500:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0002	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0003	SRR35809155_ctg370|provirus_2896115_2935207	536:898:1	CDS	partition protein ATPase	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0003	conserved	other	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0004	SRR35809155_ctg370|provirus_2896115_2935207	905:1708:-1	CDS	DNA methyltransferase	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0004	conserved	other	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0005	SRR35809155_ctg370|provirus_2896115_2935207	1855:2406:1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0005	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0006	SRR35809155_ctg370|provirus_2896115_2935207	2537:2851:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0006	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0007	SRR35809155_ctg370|provirus_2896115_2935207	3092:3799:-1	CDS	endolysin	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0007	conserved	lysis	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0008	SRR35809155_ctg370|provirus_2896115_2935207	3849:4247:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0008	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0009	SRR35809155_ctg370|provirus_2896115_2935207	4244:4741:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0009	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0010	SRR35809155_ctg370|provirus_2896115_2935207	4725:5081:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0010	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0011	SRR35809155_ctg370|provirus_2896115_2935207	5134:5493:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0011	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0012	SRR35809155_ctg370|provirus_2896115_2935207	5490:5999:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0012	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0013	SRR35809155_ctg370|provirus_2896115_2935207	5996:12268:-1	CDS	central tail fiber J	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0013	conserved	tail	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0014	SRR35809155_ctg370|provirus_2896115_2935207	12295:12747:-1	CDS	minor tail protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0014	conserved	tail	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0015	SRR35809155_ctg370|provirus_2896115_2935207	12747:13217:-1	CDS	minor tail protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0015	conserved	tail	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0016	SRR35809155_ctg370|provirus_2896115_2935207	13219:14127:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0016	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0017	SRR35809155_ctg370|provirus_2896115_2935207	14130:16706:-1	CDS	tail length tape measure protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0017	conserved	tail	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0018	SRR35809155_ctg370|provirus_2896115_2935207	16711:17562:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0018	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0019	SRR35809155_ctg370|provirus_2896115_2935207	17559:18548:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0019	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0020	SRR35809155_ctg370|provirus_2896115_2935207	18575:18883:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0020	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0021	SRR35809155_ctg370|provirus_2896115_2935207	18899:19399:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0021	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0022	SRR35809155_ctg370|provirus_2896115_2935207	19396:20253:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0022	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0023	SRR35809155_ctg370|provirus_2896115_2935207	20253:20594:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0023	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0024	SRR35809155_ctg370|provirus_2896115_2935207	20628:20957:-1	CDS	head decoration	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0024	conserved	head and packaging	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0025	SRR35809155_ctg370|provirus_2896115_2935207	21029:23074:-1	CDS	major head and protease protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0025	conserved	head and packaging	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0026	SRR35809155_ctg370|provirus_2896115_2935207	23079:24827:-1	CDS	portal protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0026	conserved	head and packaging	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0027	SRR35809155_ctg370|provirus_2896115_2935207	24824:25036:-1	CDS	head-tail adaptor Ad1	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0027	conserved	connector	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0028	SRR35809155_ctg370|provirus_2896115_2935207	25047:26984:-1	CDS	terminase large subunit	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0028	conserved	head and packaging	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0029	SRR35809155_ctg370|provirus_2896115_2935207	27085:27765:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0029	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0030	SRR35809155_ctg370|provirus_2896115_2935207	28221:28481:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0030	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0031	SRR35809155_ctg370|provirus_2896115_2935207	28812:29354:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0031	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0032	SRR35809155_ctg370|provirus_2896115_2935207	29530:30255:-1	CDS	transcription antiterminator	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0032	conserved	transcription regulation	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0033	SRR35809155_ctg370|provirus_2896115_2935207	30255:30587:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0033	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0034	SRR35809155_ctg370|provirus_2896115_2935207	30575:31696:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0034	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0035	SRR35809155_ctg370|provirus_2896115_2935207	31693:32646:-1	CDS	DNA primase	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0035	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0036	SRR35809155_ctg370|provirus_2896115_2935207	32646:32945:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0036	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0037	SRR35809155_ctg370|provirus_2896115_2935207	32945:33400:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0037	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0038	SRR35809155_ctg370|provirus_2896115_2935207	33397:33642:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0038	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0039	SRR35809155_ctg370|provirus_2896115_2935207	33642:33887:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0039	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0040	SRR35809155_ctg370|provirus_2896115_2935207	33999:34646:1	CDS	transcriptional repressor	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0040	conserved	transcription regulation	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0041	SRR35809155_ctg370|provirus_2896115_2935207	34712:36028:1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0041	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0042	SRR35809155_ctg370|provirus_2896115_2935207	36028:36150:1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0042	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0043	SRR35809155_ctg370|provirus_2896115_2935207	36147:36356:1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0043	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0044	SRR35809155_ctg370|provirus_2896115_2935207	36353:36598:1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0044	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0045	SRR35809155_ctg370|provirus_2896115_2935207	36595:36912:1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0045	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0046	SRR35809155_ctg370|provirus_2896115_2935207	36909:37250:1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0046	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0047	SRR35809155_ctg370|provirus_2896115_2935207	37247:37369:1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0047	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0048	SRR35809155_ctg370|provirus_2896115_2935207	37366:37560:1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0048	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0049	SRR35809155_ctg370|provirus_2896115_2935207	37557:37892:1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0049	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_2896115_2935207_CDS_0050	SRR35809155_ctg370|provirus_2896115_2935207	37915:39093:1	CDS	integrase	SRR35809155_ctg370|provirus_2896115_2935207_CDS_0050	conserved	integration and excision	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0001	SRR35809155_ctg370|provirus_1105152_1159557	1:468:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0001	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0002	SRR35809155_ctg370|provirus_1105152_1159557	499:1269:-1	CDS	endonuclease	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0002	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_tRNA_0001	SRR35809155_ctg370|provirus_1105152_1159557	1310:1383:-1	tRNA	p	p	noncoding	tRNA	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0003	SRR35809155_ctg370|provirus_1105152_1159557	1448:1753:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0003	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_tRNA_0002	SRR35809155_ctg370|provirus_1105152_1159557	1817:1876:-1	tRNA	p	p	noncoding	tRNA	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0004	SRR35809155_ctg370|provirus_1105152_1159557	1959:4007:-1	CDS	virion structural protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0004	conserved	head and packaging	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0005	SRR35809155_ctg370|provirus_1105152_1159557	4052:4258:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0005	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0006	SRR35809155_ctg370|provirus_1105152_1159557	4255:8175:-1	CDS	internal virion protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0006	conserved	head and packaging	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0007	SRR35809155_ctg370|provirus_1105152_1159557	8165:9808:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0007	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0008	SRR35809155_ctg370|provirus_1105152_1159557	9808:10296:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0008	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0009	SRR35809155_ctg370|provirus_1105152_1159557	10296:12401:-1	CDS	tail protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0009	conserved	tail	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0010	SRR35809155_ctg370|provirus_1105152_1159557	12394:13008:-1	CDS	tail protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0010	conserved	tail	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0011	SRR35809155_ctg370|provirus_1105152_1159557	13111:13410:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0011	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0012	SRR35809155_ctg370|provirus_1105152_1159557	13410:13847:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0012	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0013	SRR35809155_ctg370|provirus_1105152_1159557	13862:14875:-1	CDS	major head protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0013	conserved	head and packaging	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0014	SRR35809155_ctg370|provirus_1105152_1159557	14892:15671:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0014	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0015	SRR35809155_ctg370|provirus_1105152_1159557	15704:15964:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0015	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0016	SRR35809155_ctg370|provirus_1105152_1159557	15961:17505:-1	CDS	head-tail adaptor	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0016	conserved	connector	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0017	SRR35809155_ctg370|provirus_1105152_1159557	17505:17801:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0017	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0018	SRR35809155_ctg370|provirus_1105152_1159557	17798:18217:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0018	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0019	SRR35809155_ctg370|provirus_1105152_1159557	18214:19839:-1	CDS	terminase large subunit	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0019	conserved	head and packaging	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0020	SRR35809155_ctg370|provirus_1105152_1159557	19882:20550:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0020	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0021	SRR35809155_ctg370|provirus_1105152_1159557	20550:20834:-1	CDS	tail fiber protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0021	conserved	tail	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0022	SRR35809155_ctg370|provirus_1105152_1159557	20895:21272:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0022	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0023	SRR35809155_ctg370|provirus_1105152_1159557	21315:21758:-1	CDS	peptidase HslV family	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0023	conserved	other	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0024	SRR35809155_ctg370|provirus_1105152_1159557	21755:23398:-1	CDS	DNA transfer protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0024	conserved	other	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0025	SRR35809155_ctg370|provirus_1105152_1159557	23543:23851:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0025	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0026	SRR35809155_ctg370|provirus_1105152_1159557	23848:24039:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0026	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0027	SRR35809155_ctg370|provirus_1105152_1159557	24039:24887:-1	CDS	endolysin	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0027	conserved	lysis	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0028	SRR35809155_ctg370|provirus_1105152_1159557	24884:25114:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0028	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0029	SRR35809155_ctg370|provirus_1105152_1159557	25200:25994:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0029	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0030	SRR35809155_ctg370|provirus_1105152_1159557	25991:26152:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0030	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0031	SRR35809155_ctg370|provirus_1105152_1159557	26419:26955:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0031	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0032	SRR35809155_ctg370|provirus_1105152_1159557	26956:27456:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0032	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0033	SRR35809155_ctg370|provirus_1105152_1159557	27803:28051:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0033	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0034	SRR35809155_ctg370|provirus_1105152_1159557	28092:28679:-1	CDS	HNH endonuclease	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0034	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0035	SRR35809155_ctg370|provirus_1105152_1159557	28679:31048:-1	CDS	DNA primase	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0035	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0036	SRR35809155_ctg370|provirus_1105152_1159557	31212:31418:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0036	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0037	SRR35809155_ctg370|provirus_1105152_1159557	31418:31591:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0037	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0038	SRR35809155_ctg370|provirus_1105152_1159557	31588:31845:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0038	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0039	SRR35809155_ctg370|provirus_1105152_1159557	31842:32339:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0039	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0040	SRR35809155_ctg370|provirus_1105152_1159557	32297:32689:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0040	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0041	SRR35809155_ctg370|provirus_1105152_1159557	32686:34374:-1	CDS	DNA helicase	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0041	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0042	SRR35809155_ctg370|provirus_1105152_1159557	34371:34937:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0042	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0043	SRR35809155_ctg370|provirus_1105152_1159557	34934:35866:-1	CDS	Cas4-domain exonuclease	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0043	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0044	SRR35809155_ctg370|provirus_1105152_1159557	35859:36023:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0044	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0045	SRR35809155_ctg370|provirus_1105152_1159557	36025:36291:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0045	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0046	SRR35809155_ctg370|provirus_1105152_1159557	36387:36896:-1	CDS	hypothetical protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0046	conserved	unknown function	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0047	SRR35809155_ctg370|provirus_1105152_1159557	36919:37713:-1	CDS	Sak4-like ssDNA annealing protein	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0047	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg370|provirus_1105152_1159557_CDS_0048	SRR35809155_ctg370|provirus_1105152_1159557	37716:37937:-1	CDS	excisionase and transcriptional regulator	SRR35809155_ctg370|provirus_1105152_1159557_CDS_0048	conserved	integration and excision	default	default	0
